ANNEE,MOIS,NUM COMMANDE,CANAL,CENTRAL,ENSEIGNE,REFERENCE,DESIGNATION,SECTEUR,MARQUE,FAMILLE,SOUS-FAMILLE,PRODUIT,QUANTITE,PRIX,CA VENTE,PRIX ACHAT,CA ACHAT,MARGE
2023,5,S012302557,GMS,EURAUCHAN,AUCHAN ENT,43986,MON ANANAS MANDARINE 6X4XC120G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,9,"11,9997","107,9973","1,738","15,642","92,3553"
2023,5,S012302557,GMS,EURAUCHAN,AUCHAN ENT,49078,ANANAS ORIGIN MX JUS 12X3/4OF ST MAM G3,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,27,"18,3843","496,3761","1,22","32,94","463,4361"
2023,5,S012302557,GMS,EURAUCHAN,AUCHAN ENT,49079,ANANAS ORIGINE 4TR JUS 12X2X1/4 STMA G3,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,108,"23,3649","2523,4092","1,358","146,664","2376,7452"
2023,5,S012302558,GMS,SYS.U FRANCE,SYSTEME U S.,49918,PECHE ANANAS KIWI SSA 12x4/4 STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,SSA PLAISIR DE FRUITS,6,"41,4384","248,6304","2,097","12,582","236,0484"
2023,5,S012302558,GMS,SYS.U FRANCE,SYSTEME U S.,47814,COCKT 4F SL SACCH ARO G1 12X4/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,72,"34,0704","2453,0688","1,811","130,392","2322,6768"
2023,5,S012302558,GMS,SYS.U FRANCE,SYSTEME U S.,48438,FRAICHEUR ILES SL SACCH ARO 12X 4/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,6,"32,0508","192,3048","1,953","11,718","180,5868"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,29975,MIEL LIQUIDE 120XC20G  ST MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,MIEL,MIEL,108,"24,6437","2661,5196","14,128","1525,824","1135,6956"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,47924,PUREE POMME FRANCE SSA 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POMME,135,"28,3294","3824,469","16,865","2276,775","1547,694"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,47703,EDF VERGER SL SACCH 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,FEM PRÊTS A CONSOMMER,ENVIE DE FRUITS,MELANGE DE FRUITS,90,"53,5337","4818,033","31,539","2838,51","1979,523"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,47921,CPTE. ALL. POMME FRANCE 120XC100  STMA,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,COUPELLE ALU,POMME,5,"30,9036","154,518","23,821","119,105","35,413"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,31342,CONF.FRAISE 120XQ30G  ST.MAMET 150CFZ,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ROUGE,5,"11,0888","55,444","7,414","37,07","18,374"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,43266,SPEC  POM-ANA ALL 120XFS ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POMME ANANAS,45,"34,0057","1530,2565","18,971","853,695","676,5615"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,36908,CPTE ALL. ASSORT 120XFS  ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,ASSORTI,180,"29,5636","5321,448","19,596","3527,28","1794,168"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,47706,SPECIALITE POM-FRAI  ALL 120XFS ST MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POMME FRAISE,9,"33,1081","297,9729","19,174","172,566","125,4069"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,52246,Pêche Poire Ananas SSA STM 5/1,Marque St Mamet Gros Condition,ST MAMET,FEM SALADES DE FRUITS,VARIETE,SSA PLAISIR DE FRUITS,55,"37,243","2048,365","10,846","596,53","1451,835"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,38814,PUREE POM-PEC SSA 120XFS ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POMME PECHE,45,"31,7789","1430,0505","17,193","773,685","656,3655"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,47701,EDF PECHE SL SACCH 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,FEM PRÊTS A CONSOMMER,ENVIE DE FRUITS,MELANGE DE FRUITS,45,"51,0261","2296,1745","31,881","1434,645","861,5295"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,38820,PUREE POIRE SSA 120XFS ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POIRE,45,"37,4423","1684,9035","20,17","907,65","777,2535"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,20914,ABRICOT SIR LR     3X5/1   ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,45,"38,7819","1745,1855","7,347","330,615","1414,5705"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,52193,PECHE 14-17 SAC. DPNG 3X5/1 ST MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,165,"31,5766","5210,139","7,765","1281,225","3928,914"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,36899,CPTE POIRE  ALL 120XFS ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POIRE,45,"37,2742","1677,339","20,518","923,31","754,029"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,38818,PUREE POM-COING SSA 120XFS ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POMME COING,9,"33,3297","299,9673","17,29","155,61","144,3573"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,42032,BERLINGO POM 1x48xBK100G STM,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,SNACKING,POMME,360,"12,1146","4361,256","5,369","1932,84","2428,416"
2023,5,S012302559,RHF,POMONA,EPISAVEURS,45034,PAT.A TARTI SS HUIL PALM 120XQ15G STM,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,PATE A TARTINER,PATE A TARTINER,60,"15,0244","901,464","7,592","455,52","445,944"
2023,5,S012302560,RHF,METRO RFH,METRO,50554,POIRE SL SACCH  12X1/2 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,120,"15,9904","1918,848","0,819","98,28","1820,568"
2023,5,S012302560,RHF,METRO RFH,METRO,46584,BERLINGO POM BIO 1x48x100 G STM,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,SNACKING,POMME,6,"17,7627","106,5762","9,456","56,736","49,8402"
2023,5,S012302560,RHF,METRO RFH,METRO,52193,PECHE 14-17 SAC. DPNG 3X5/1 ST MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,22,"23,5325","517,715","7,765","170,83","346,885"
2023,5,S012302560,RHF,METRO RFH,METRO,52159,CUBES POMME SL 3X5/1 DPNG  STMA,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POMME,11,"21,2461","233,7071","5,932","65,252","168,4551"
2023,5,S012302560,RHF,METRO RFH,METRO,51923,TRANCHES POMME DPNG IT 3X5/1 ST MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POMME,20,"21,0821","421,642","4,857","97,14","324,502"
2023,5,S012302560,RHF,METRO RFH,METRO,22135,CUBES DE POIRE 3X5/1   ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,22,"35,4712","780,3664","7,765","170,83","609,5364"
2023,5,S012302560,RHF,METRO RFH,METRO,46613,COCKTAIL 4FR  SL GF 3X5/1 St.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,110,"26,4106","2905,166","8,39","922,9","1982,266"
2023,5,S012302560,RHF,METRO RFH,METRO,43990,POIRE SL 3X5/1 ST.MAMET France,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,33,"25,9874","857,5842","7,768","256,344","601,2402"
2023,5,S012302560,RHF,METRO RFH,METRO,48415,PECHE SL SACCH 6X4/4 ST MAMET RHF S/F,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,144,"12,5537","1807,7328","1,628","234,432","1573,3008"
2023,5,S012302560,RHF,METRO RFH,METRO,52158,PECHE SL SAC 12X1/2  STMA DPNG MED,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,72,"15,4112","1109,6064","0,732","52,704","1056,9024"
2023,5,S012302561,RHF,GEDAL,DUTRIEUX,36908,CPTE ALL. ASSORT 120XFS  ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,ASSORTI,135,"35,5363","4797,4005","19,596","2645,46","2151,9405"
2023,5,S012302561,RHF,GEDAL,DUTRIEUX,36899,CPTE POIRE  ALL 120XFS ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POIRE,90,"40,9308","3683,772","20,518","1846,62","1837,152"
2023,5,S012302561,RHF,GEDAL,DUTRIEUX,43267,SPEC  POM-AB ALL 120XFS ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POMME ABRICOT,135,"36,7464","4960,764","18,573","2507,355","2453,409"
2023,5,S012302564,GMS,SYS.U FRANCE,SYSTEME U S.,29136,ABRICOT B14-17° 12X1/2OF ST.MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,12,"19,6716","236,0592","0,968","11,616","224,4432"
2023,5,S012302564,GMS,SYS.U FRANCE,SYSTEME U S.,30254,MANGUES 12X1/2OF  ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,MANGUE,36,"15,4495","556,182","1,035","37,26","518,922"
2023,5,S012302564,GMS,SYS.U FRANCE,SYSTEME U S.,51981,SALADE 4F DPNG B14-17 SAC 12X4/4  STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,MACEDOINE ,6,"36,4356","218,6136","2,459","14,754","203,8596"
2023,5,S012302564,GMS,SYS.U FRANCE,SYSTEME U S.,47793,COCKTAIL SSA  6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,18,"15,9","286,2","1,497","26,946","259,254"
2023,5,S012302564,GMS,SYS.U FRANCE,SYSTEME U S.,43721,MA PECHE DOUCEUR 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,9,"15,9","143,1","1,412","12,708","130,392"
2023,5,S012302564,GMS,SYS.U FRANCE,SYSTEME U S.,43720,MON ANANAS COCO 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,9,"15,9","143,1","1,639","14,751","128,349"
2023,5,S012302564,GMS,SYS.U FRANCE,SYSTEME U S.,50556,POIRE SL SACCH G4 12X1/2 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,12,"19,788","237,456","0,819","9,828","227,628"
2023,5,S012302564,GMS,SYS.U FRANCE,SYSTEME U S.,50558,PECHE SL SACCH G4 12X4/4ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,18,"28,662","515,916","1,662","29,916",486
2023,5,S012302564,GMS,SYS.U FRANCE,SYSTEME U S.,47819,COCKT 4F SL SACCH ARO G1 8X3X1/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,6,"23,1616","138,9696","1,719","10,314","128,6556"
2023,5,S012302569,RHF,TRANSGOURMET,TRANSGOURMET,46613,COCKTAIL 4FR  SL GF 3X5/1 St.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,220,"30,6264","6737,808","8,39","1845,8","4892,008"
2023,5,S012302569,RHF,TRANSGOURMET,TRANSGOURMET,36211,ANANAS TR SL 6XA10   ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,10,"60,8666","608,666","6,501","65,01","543,656"
2023,5,S012302569,RHF,TRANSGOURMET,TRANSGOURMET,47921,CPTE. ALL. POMME FRANCE 120XC100  STMA,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,COUPELLE ALU,POMME,100,"27,7016","2770,16","23,821","2382,1","388,06"
2023,5,S012302569,RHF,TRANSGOURMET,TRANSGOURMET,31342,CONF.FRAISE 120XQ30G  ST.MAMET 150CFZ,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ROUGE,30,"9,9335","298,005","7,414","222,42","75,585"
2023,5,S012302569,RHF,TRANSGOURMET,TRANSGOURMET,31344,CONF.ASSO.120XQ30 ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ASSORTI,300,"8,7467","2624,01","7,064","2119,2","504,81"
2023,5,S012302569,RHF,TRANSGOURMET,TRANSGOURMET,47698,EDF ILES SL SACCH 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,FEM PRÊTS A CONSOMMER,ENVIE DE FRUITS,MELANGE DE FRUITS,18,"51,1182","920,1276","34,869","627,642","292,4856"
2023,5,S012302569,RHF,TRANSGOURMET,TRANSGOURMET,32880,CONF EXTRA MYRTILLE 120XC20G ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ROUGE,12,"19,3777","232,5324","7,252","87,024","145,5084"
2023,5,S012302569,RHF,TRANSGOURMET,TRANSGOURMET,31353,CONF.ABRIC 120XQ30G ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,JAUNE,105,"9,7662","1025,451","6,964","731,22","294,231"
2023,5,S012302569,RHF,TRANSGOURMET,TRANSGOURMET,37375,CONF.ASSORT  150XQ25G  ST MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ASSORTI,300,"8,2133","2463,99","7,638","2291,4","172,59"
2023,5,S012302580,GMS,ITM,ITM BASES,46337,COCKTAIL OFAM BOX66X2X4/4OF STM OR.FC G3,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,11,"339,4342","3733,7762","3,595","39,545","3694,2312"
2023,5,S012302581,RHF,METRO RFH,METRO,46613,COCKTAIL 4FR  SL GF 3X5/1 St.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,55,"26,9222","1480,721","8,39","461,45","1019,271"
2023,5,S012302581,RHF,METRO RFH,METRO,46584,BERLINGO POM BIO 1x48x100 G STM,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,SNACKING,POMME,12,"18,1054","217,2648","9,456","113,472","103,7928"
2023,5,S012302581,RHF,METRO RFH,METRO,52158,PECHE SL SAC 12X1/2  STMA DPNG MED,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,96,"15,7035","1507,536","0,732","70,272","1437,264"
2023,5,S012302581,RHF,METRO RFH,METRO,52159,CUBES POMME SL 3X5/1 DPNG  STMA,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POMME,11,"21,6573","238,2303","5,932","65,252","172,9783"
2023,5,S012302581,RHF,METRO RFH,METRO,50554,POIRE SL SACCH  12X1/2 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,120,"16,2965","1955,58","0,819","98,28","1857,3"
2023,5,S012302581,RHF,METRO RFH,METRO,22135,CUBES DE POIRE 3X5/1   ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,22,"36,1571","795,4562","7,765","170,83","624,6262"
2023,5,S012302582,EXPORT,LUXEMBOURG,LA PROVENCALE,36908,CPTE ALL. ASSORT 120XFS  ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,ASSORTI,36,"23,6","849,6","19,596","705,456","144,144"
2023,5,S012302582,EXPORT,LUXEMBOURG,LA PROVENCALE,47923,CPTE. ALL. POMME FRANCE 120XFS  STMA,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POMME,54,"18,71","1010,34","20,632","1114,128","-103,788"
2023,5,S012302582,EXPORT,LUXEMBOURG,LA PROVENCALE,47703,EDF VERGER SL SACCH 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,FEM PRÊTS A CONSOMMER,ENVIE DE FRUITS,MELANGE DE FRUITS,18,"34,9","628,2","31,539","567,702","60,4979999999999"
2023,5,S012302583,GMS,EURAUCHAN,AUCHAN ENT,47813,COCKT 4F SL SACCH ARO G3 12X4/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,144,"32,3313","4655,7072","1,794","258,336","4397,3712"
2023,5,S012302583,GMS,EURAUCHAN,AUCHAN ENT,29136,ABRICOT B14-17° 12X1/2OF ST.MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,144,"16,211","2334,384","0,968","139,392","2194,992"
2023,5,S012302583,GMS,EURAUCHAN,AUCHAN ENT,49078,ANANAS ORIGIN MX JUS 12X3/4OF ST MAM G3,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,99,"19,4097","1921,5603","1,22","120,78","1800,7803"
2023,5,S012302583,GMS,EURAUCHAN,AUCHAN ENT,47793,COCKTAIL SSA  6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,306,"12,679","3879,774","1,497","458,082","3421,692"
2023,5,S012302583,GMS,EURAUCHAN,AUCHAN ENT,50611,PDF Poire Ginseng SSA 8x2X113G STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,CUPS LPDF,252,"11,8941","2997,3132","1,226","308,952","2688,3612"
2023,5,S012302584,GMS,SYS.U FRANCE,SYSTEME U S.,47819,COCKT 4F SL SACCH ARO G1 8X3X1/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,72,"23,1616","1667,6352","1,719","123,768","1543,8672"
2023,5,S012302584,GMS,SYS.U FRANCE,SYSTEME U S.,43721,MA PECHE DOUCEUR 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,54,"15,9","858,6","1,412","76,248","782,352"
2023,5,S012302584,GMS,SYS.U FRANCE,SYSTEME U S.,49075,GRAND ANANAS 4TR JUS 12X2X1/4 ST MAM G1,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,36,"26,1315","940,734","1,36","48,96","891,774"
2023,5,S012302584,GMS,SYS.U FRANCE,SYSTEME U S.,43720,MON ANANAS COCO 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,18,"15,9","286,2","1,639","29,502","256,698"
2023,5,S012302584,GMS,SYS.U FRANCE,SYSTEME U S.,47814,COCKT 4F SL SACCH ARO G1 12X4/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,72,"34,0704","2453,0688","1,811","130,392","2322,6768"
2023,5,S012302584,GMS,SYS.U FRANCE,SYSTEME U S.,42985,ABRICOT SL 12X4/4OF   ST.MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,42,"33,8724","1422,6408","1,627","68,334","1354,3068"
2023,5,S012302584,GMS,SYS.U FRANCE,SYSTEME U S.,50562,POIRE SL SACCH G4 12X4/4 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,72,"33,456","2408,832","1,608","115,776","2293,056"
2023,5,S012302584,GMS,SYS.U FRANCE,SYSTEME U S.,48438,FRAICHEUR ILES SL SACCH ARO 12X 4/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,60,"32,0508","1923,048","1,953","117,18","1805,868"
2023,5,S012302584,GMS,SYS.U FRANCE,SYSTEME U S.,47793,COCKTAIL SSA  6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,153,"15,9","2432,7","1,497","229,041","2203,659"
2023,5,S012302585,GMS,GALEC,GALEC PFE,51949,ANANAS BIO B14 12X1/2 PEROU SM FR-BIO-01,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,4,"18,8703","75,4812","1,818","7,272","68,2092"
2023,5,S012302585,GMS,GALEC,GALEC PFE,49075,GRAND ANANAS 4TR JUS 12X2X1/4 ST MAM G1,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,12,"21,0379","252,4548","1,36","16,32","236,1348"
2023,5,S012302585,GMS,GALEC,GALEC PFE,49064,GRAND ANANAS MX JUS 12X3/4OF ST.MAM.G1,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,16,"17,0294","272,4704","1,229","19,664","252,8064"
2023,5,S012302585,GMS,GALEC,GALEC PFE,49076,GRAND ANANAS TR JUS 12X3/4OF ST.MA G1,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,19,"17,0294","323,5586","1,219","23,161","300,3976"
2023,5,S012302585,GMS,GALEC,GALEC PFE,30254,MANGUES 12X1/2OF  ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,MANGUE,8,"12,4111","99,2888","1,035","8,28","91,0088"
2023,5,S012302585,GMS,GALEC,GALEC PFE,46979,LYCHEES B14-17° 12X3/4 OF ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,LITCHI,9,"23,0371","207,3339","1,491","13,419","193,9149"
2023,5,S012302586,GMS,GALEC,GALEC PFE,50611,PDF Poire Ginseng SSA 8x2X113G STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,CUPS LPDF,3,"11,4444","34,3332","1,226","3,678","30,6552"
2023,5,S012302586,GMS,GALEC,GALEC PFE,50612,PDF Pom Mand ACE SSA 8x2X113G STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,CUPS LPDF,3,"11,4444","34,3332","0,959","2,877","31,4562"
2023,5,S012302586,GMS,GALEC,GALEC PFE,50610,PDF Pec Mang Chia SSA 8x2X113G STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,CUPS LPDF,6,"11,4444","68,6664","1,384","8,304","60,3624"
2023,5,S012302586,GMS,GALEC,GALEC PFE,50880,FIGUES B17-22° 6X1/2OF ST.MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,FIGUE,4,"9,6849","38,7396","1,113","4,452","34,2876"
2023,5,S012302586,GMS,GALEC,GALEC PFE,49915,PECHE POIRE ANANAS SSA 12x4/4 STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,SSA PLAISIR DE FRUITS,7,"25,8229","180,7603","1,948","13,636","167,1243"
2023,5,S012302586,GMS,GALEC,GALEC PFE,51029,CERISE B14-17 SAC ARO 12X1/2 STMAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,CERISE,10,"20,0124","200,124","0,924","9,24","190,884"
2023,5,S012302586,GMS,GALEC,GALEC PFE,47793,COCKTAIL SSA  6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,46,"11,4337","525,9502","1,497","68,862","457,0882"
2023,5,S012302586,GMS,GALEC,GALEC PFE,48438,FRAICHEUR ILES SL SACCH ARO 12X 4/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,5,"23,1943","115,9715","1,953","9,765","106,2065"
2023,5,S012302586,GMS,GALEC,GALEC PFE,43720,MON ANANAS COCO 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,8,"11,4337","91,4696","1,639","13,112","78,3576"
2023,5,S012302586,GMS,GALEC,GALEC PFE,43721,MA PECHE DOUCEUR 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,26,"11,4337","297,2762","1,412","36,712","260,5642"
2023,5,S012302586,GMS,GALEC,GALEC PFE,43986,MON ANANAS MANDARINE 6X4XC120G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,12,"11,4337","137,2044","1,738","20,856","116,3484"
2023,5,S012302586,GMS,GALEC,GALEC PFE,49353,FTG VERGER B14-17 SAC AR STM 2x6x3x135g,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,FRUIT TO GO,MELANGE DE FRUITS,8,"20,0583","160,4664","1,542","12,336","148,1304"
2023,5,S012302586,GMS,GALEC,GALEC PFE,48435,RECOLT DU VERGER SL SACCH ARO 8X3X1/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,RECOLTE DU VERGER,11,"16,3231","179,5541","1,763","19,393","160,1611"
2023,5,S012302586,GMS,GALEC,GALEC PFE,48436,FRAICHEUR ILES SL SACCH ARO 8X3X1/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,14,"16,1719","226,4066","1,956","27,384","199,0226"
2023,5,S012302586,GMS,GALEC,GALEC PFE,50560,POIRE SL SACCH  12X4/4 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,18,"24,2479","436,4622","1,608","28,944","407,5182"
